contestId,index,name,type,rating,tags,solvedCount
1592,C,Bakry and Partitioning,PROGRAMMING,1700.0,"['bitmasks', 'constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'trees']",7213
1592,B,Hemose Shopping,PROGRAMMING,1200.0,"['constructive algorithms', 'dsu', 'math', 'sortings']",15139
1592,A,Gamer Hemose,PROGRAMMING,800.0,"['binary search', 'greedy', 'math', 'sortings']",20800
1588,F,Jumping Through the Array,PROGRAMMING,3500.0,"['binary search', 'data structures', 'graphs', 'two pointers']",234
1586,I,Omkar and Mosaic,PROGRAMMING,3500.0,"['combinatorics', 'constructive algorithms', 'math']",109
1585,G,Poachers,PROGRAMMING,2500.0,"['dp', 'games', 'graphs', 'trees']",149
1585,F,Non-equal Neighbours,PROGRAMMING,2400.0,"['combinatorics', 'dp', 'math']",1059
1585,E,Frequency Queries,PROGRAMMING,2400.0,"['data structures', 'dfs and similar', 'trees']",955
1585,D,Yet Another Sorting Problem,PROGRAMMING,1900.0,"['data structures', 'math']",3490
1585,C,Minimize Distance,PROGRAMMING,1300.0,['greedy'],11097
1585,B,Array Eversion,PROGRAMMING,900.0,['greedy'],14462
1585,A,Life of a Flower,PROGRAMMING,800.0,['implementation'],17103
1584,G,Eligible Segments,PROGRAMMING,3200.0,['geometry'],194
1584,F,Strange LCS,PROGRAMMING,2600.0,"['bitmasks', 'dp', 'graphs', 'greedy', 'strings']",803
1584,E,Game with Stones,PROGRAMMING,2300.0,"['binary search', 'data structures', 'games', 'greedy']",1166
1584,D,Guess the Permutation,PROGRAMMING,2000.0,"['binary search', 'combinatorics', 'interactive', 'math']",3374
1584,C,Two Arrays,PROGRAMMING,900.0,"['greedy', 'math', 'sortings']",15382
1584,B,Coloring Rectangles,PROGRAMMING,1000.0,"['greedy', 'math']",12702
1584,A,Mathematical Addition,PROGRAMMING,800.0,['math'],14367
1583,H,Omkar and Tours,PROGRAMMING,3300.0,"['data structures', 'divide and conquer', 'sortings', 'trees']",287
1583,G,Omkar and Time Travel,PROGRAMMING,3000.0,"['data structures', 'math']",363
1583,F,Defender of Childhood Dreams,PROGRAMMING,2500.0,"['bitmasks', 'constructive algorithms', 'divide and conquer']",1174
1583,E,Moment of Bloom,PROGRAMMING,2200.0,"['constructive algorithms', 'dfs and similar', 'graph matchings', 'graphs', 'greedy', 'trees']",2086
1583,D,Omkar and the Meaning of Life,PROGRAMMING,1800.0,"['constructive algorithms', 'greedy', 'interactive']",5084
1583,C,Omkar and Determination,PROGRAMMING,1700.0,"['data structures', 'dp']",6634
1583,B,Omkar and Heavenly Tree,PROGRAMMING,1200.0,"['constructive algorithms', 'trees']",11514
1583,A,Windblume Ode,PROGRAMMING,800.0,"['math', 'number theory']",13353
1582,G,Kuzya and Homework,PROGRAMMING,2600.0,"['data structures', 'number theory']",532
1582,F2,Korney Korneevich and XOR (hard version),PROGRAMMING,2400.0,"['binary search', 'brute force', 'dp', 'greedy', 'two pointers']",1600
1582,F1,Korney Korneevich and XOR (easy version),PROGRAMMING,1800.0,"['bitmasks', 'dp', 'greedy']",4900
1582,E,Pchelyonok and Segments,PROGRAMMING,2000.0,"['binary search', 'data structures', 'dp', 'greedy', 'math']",3409
1582,D,"Vupsen, Pupsen and 0",PROGRAMMING,1600.0,"['constructive algorithms', 'math']",9675
1582,C,Grandma Capa Knits a Scarf,PROGRAMMING,1200.0,"['brute force', 'data structures', 'greedy', 'strings', 'two pointers']",13376
1582,B,Luntik and Subsequences,PROGRAMMING,900.0,"['combinatorics', 'math']",17471
1582,A,Luntik and Concerts,PROGRAMMING,800.0,['math'],17912
1581,B,Diameter of Graph,PROGRAMMING,1200.0,"['constructive algorithms', 'graphs', 'greedy', 'math']",10721
1581,A,CQXYM Count Permutations,PROGRAMMING,800.0,"['combinatorics', 'math', 'number theory']",13045
1580,F,Problems for Codeforces,PROGRAMMING,3300.0,"['combinatorics', 'fft', 'math']",123
1580,E,Railway Construction,PROGRAMMING,3400.0,"['brute force', 'constructive algorithms', 'data structures', 'graphs', 'shortest paths']",58
1580,D,Subsequence,PROGRAMMING,2900.0,"['brute force', 'divide and conquer', 'dp', 'greedy', 'trees']",689
1580,C,Train Maintenance,PROGRAMMING,2200.0,"['brute force', 'data structures', 'implementation']",1577
1580,B,Mathematics Curriculum,PROGRAMMING,2600.0,"['brute force', 'combinatorics', 'dp', 'trees']",907
1580,A,Portal,PROGRAMMING,1700.0,"['brute force', 'data structures', 'dp', 'greedy', 'implementation']",3447
1579,G,Minimal Coverage,PROGRAMMING,2200.0,['dp'],2079
1579,F,Array Stabilization (AND version),PROGRAMMING,1700.0,"['brute force', 'graphs', 'math', 'number theory', 'shortest paths']",4372
1579,E2,Array Optimization by Deque,PROGRAMMING,1700.0,"['data structures', 'greedy']",6017
1579,E1,Permutation Minimization by Deque,PROGRAMMING,1000.0,"['constructive algorithms', 'greedy', 'math']",20104
1579,D,Productive Meeting,PROGRAMMING,1400.0,"['constructive algorithms', 'graphs', 'greedy']",14493
1579,C,Ticks,PROGRAMMING,1500.0,"['greedy', 'implementation']",9886
1579,B,Shifting Sort,PROGRAMMING,1100.0,"['implementation', 'sortings']",17414
1579,A,Casimir's String Solitaire,PROGRAMMING,800.0,"['math', 'strings']",36367
1578,M,The Mind,PROGRAMMING,2700.0,"['constructive algorithms', 'interactive', 'probabilities']",415
1578,L,Labyrinth,PROGRAMMING,2400.0,"['binary search', 'dsu', 'greedy']",985
1578,K,Kingdom of Islands,PROGRAMMING,2800.0,"['brute force', 'graphs', 'implementation']",327
1578,J,Just Kingdom,PROGRAMMING,3100.0,"['brute force', 'data structures', 'dfs and similar']",192
1578,I,Interactive Rays,PROGRAMMING,3300.0,"['geometry', 'interactive']",58
1578,H,Higher Order Functions,PROGRAMMING,1700.0,"['implementation', 'strings']",1902
1578,G,Game of Chance,PROGRAMMING,3500.0,"['math', 'probabilities']",28
1578,F,Framing Pictures,PROGRAMMING,2900.0,['geometry'],147
1578,E,Easy Scheduling,PROGRAMMING,1200.0,"['implementation', 'math']",3610
1578,D,Dragon Curve,PROGRAMMING,3200.0,[],43
1578,C,Cactus Lady and her Cing,PROGRAMMING,3500.0,[],7
1578,B,Building Forest Trails,PROGRAMMING,2800.0,"['data structures', 'dsu']",302
1578,A,Anti-Tetris,PROGRAMMING,2800.0,"['constructive algorithms', 'graphs', 'shortest paths']",311
1576,A,Communication Routing Challenge,PROGRAMMING,,['*special'],0
1575,M,Managing Telephone Poles,PROGRAMMING,2400.0,"['data structures', 'geometry']",221
1575,L,Longest Array Deconstruction,PROGRAMMING,2100.0,"['data structures', 'divide and conquer', 'dp', 'sortings']",1157
1575,K,Knitting Batik,PROGRAMMING,2200.0,"['implementation', 'math']",604
1575,J,Jeopardy of Dropped Balls,PROGRAMMING,1500.0,"['binary search', 'brute force', 'dsu', 'implementation']",3442
1575,I,Illusions of the Desert,PROGRAMMING,2300.0,"['data structures', 'trees']",786
1575,H,Holiday Wall Ornaments,PROGRAMMING,2200.0,"['dp', 'strings']",543
1575,G,GCD Festival,PROGRAMMING,2200.0,"['math', 'number theory']",609
1575,F,Finding Expected Value,PROGRAMMING,2900.0,['math'],93
1575,E,Eye-Pleasing City Park Tour,PROGRAMMING,2600.0,"['data structures', 'trees']",280
1575,D,Divisible by Twenty-Five,PROGRAMMING,1800.0,"['brute force', 'dfs and similar', 'dp']",2283
1575,C,Cyclic Sum,PROGRAMMING,3000.0,"['data structures', 'fft', 'number theory']",144
1575,B,Building an Amusement Park,PROGRAMMING,2300.0,"['binary search', 'geometry']",436
1575,A,Another Sorting Problem,PROGRAMMING,1100.0,"['data structures', 'sortings', 'strings']",3965
1574,F,Occurrences,PROGRAMMING,2700.0,"['combinatorics', 'dfs and similar', 'dp', 'dsu', 'fft', 'graphs']",543
1574,E,Coloring,PROGRAMMING,2500.0,"['combinatorics', 'constructive algorithms', 'implementation', 'math']",837
1574,D,The Strongest Build,PROGRAMMING,2000.0,"['binary search', 'brute force', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'hashing', 'implementation']",4209
1574,C,Slay the Dragon,PROGRAMMING,1300.0,"['binary search', 'greedy', 'sortings', 'ternary search']",15819
1574,B,Combinatorics Homework,PROGRAMMING,1100.0,"['combinatorics', 'greedy', 'math']",16618
1574,A,Regular Bracket Sequences,PROGRAMMING,800.0,['constructive algorithms'],20933
1573,B,Swaps,PROGRAMMING,1400.0,"['greedy', 'math', 'sortings']",13666
1573,A,Countdown,PROGRAMMING,800.0,['greedy'],20715
1572,F,Stations,PROGRAMMING,3400.0,['data structures'],195
1572,E,Polygon,PROGRAMMING,3000.0,"['binary search', 'dp', 'geometry']",251
1572,D,Bridge Club,PROGRAMMING,2800.0,"['flows', 'graph matchings', 'graphs', 'greedy']",387
1572,C,Paint,PROGRAMMING,2700.0,"['dp', 'greedy']",1317
1572,B,Xor of 3,PROGRAMMING,2500.0,"['brute force', 'constructive algorithms', 'greedy', 'two pointers']",1658
1572,A,Book,PROGRAMMING,1800.0,"['binary search', 'brute force', 'data structures', 'dp', 'graphs', 'implementation', 'sortings']",8089
1571,J,Two Railroads,PROGRAMMING,3000.0,['*special'],29
1571,I,Physical Examination,PROGRAMMING,3200.0,"['*special', 'binary search', 'data structures']",49
1571,H,Laser Beams,PROGRAMMING,2900.0,"['*special', 'geometry', 'probabilities']",38
1571,G,A Battle Against a Dragon,PROGRAMMING,2500.0,"['*special', 'data structures', 'dp']",64
1571,F,Kotlinforces,PROGRAMMING,2000.0,"['*special', 'constructive algorithms', 'dp']",166
1571,E,Fix the String,PROGRAMMING,1700.0,"['*special', 'bitmasks', 'dp', 'greedy']",288
1571,D,Sweepstake,PROGRAMMING,1800.0,"['*special', 'brute force', 'constructive algorithms', 'implementation', 'math']",301
1571,C,Rhyme,PROGRAMMING,1800.0,"['*special', 'implementation']",344
1571,B,Epic Novel,PROGRAMMING,1300.0,"['*special', 'math']",644
1571,A,Sequence of Comparisons,PROGRAMMING,800.0,['*special'],1135
1569,F,Palindromic Hamiltonian Path,PROGRAMMING,3000.0,"['brute force', 'dfs and similar', 'dp', 'graphs', 'hashing']",203
1569,E,Playoff Restoration,PROGRAMMING,2600.0,"['bitmasks', 'brute force', 'hashing', 'implementation', 'meet-in-the-middle']",757
1569,D,Inconvenient Pairs,PROGRAMMING,1900.0,"['binary search', 'data structures', 'implementation', 'sortings', 'two pointers']",4117
1569,C,Jury Meeting,PROGRAMMING,1500.0,"['combinatorics', 'math']",11123
1569,B,Chess Tournament,PROGRAMMING,1000.0,['constructive algorithms'],18214
1569,A,Balanced Substring,PROGRAMMING,800.0,['implementation'],24830
1567,F,One-Four Overload,PROGRAMMING,2700.0,"['2-sat', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'implementation']",697
1567,E,Non-Decreasing Dilemma,PROGRAMMING,2200.0,"['data structures', 'divide and conquer', 'math']",3361
1567,D,Expression Evaluation Error,PROGRAMMING,2000.0,"['constructive algorithms', 'greedy', 'implementation', 'math']",4291
1567,C,Carrying Conundrum,PROGRAMMING,1600.0,"['bitmasks', 'combinatorics', 'dp', 'math']",11502
1567,B,MEXor Mixup,PROGRAMMING,1000.0,"['bitmasks', 'greedy']",20269
1567,A,Domino Disaster,PROGRAMMING,800.0,"['implementation', 'strings']",28767
1566,H,Xor-quiz,PROGRAMMING,3200.0,"['constructive algorithms', 'dp', 'interactive', 'math', 'number theory']",100
1566,G,Four Vertices,PROGRAMMING,3100.0,"['constructive algorithms', 'data structures', 'graphs', 'greedy', 'implementation', 'shortest paths']",314
1566,F,Points Movement,PROGRAMMING,2600.0,"['data structures', 'dp', 'greedy', 'implementation', 'sortings']",869
1566,E,Buds Re-hanging,PROGRAMMING,2000.0,"['constructive algorithms', 'dfs and similar', 'dp', 'greedy', 'trees']",3888
1566,D2,Seating Arrangements (hard version) ,PROGRAMMING,1600.0,"['data structures', 'greedy', 'implementation', 'sortings', 'two pointers']",7541
1566,D1,Seating Arrangements (easy version) ,PROGRAMMING,1100.0,"['data structures', 'greedy', 'sortings']",13443
1566,C,MAX-MEX Cut,PROGRAMMING,1000.0,"['bitmasks', 'constructive algorithms', 'dp', 'greedy']",16539
1566,B,MIN-MEX Cut,PROGRAMMING,800.0,"['bitmasks', 'constructive algorithms', 'dp', 'greedy']",18626
1566,A,Median Maximization,PROGRAMMING,800.0,"['binary search', 'greedy', 'math']",21982
1562,F,Tubular Bells,PROGRAMMING,2900.0,"['interactive', 'math', 'number theory', 'probabilities']",361
1562,E,Rescue Niwen!,PROGRAMMING,2500.0,"['dp', 'greedy', 'string suffix structures', 'strings']",1286
1562,D2,Two Hundred Twenty One (hard version),PROGRAMMING,2200.0,"['data structures', 'math']",2030
1562,D1,Two Hundred Twenty One (easy version),PROGRAMMING,1700.0,"['data structures', 'dp', 'math']",6028
1562,C,Rings,PROGRAMMING,1500.0,"['constructive algorithms', 'math']",12493
1562,B,Scenes From a Memory,PROGRAMMING,1000.0,"['brute force', 'constructive algorithms', 'implementation', 'math', 'number theory']",18783
1562,A,The Miracle and the Sleeper,PROGRAMMING,800.0,"['greedy', 'math']",24829
1561,D1,Up the Strip (simplified version),PROGRAMMING,1700.0,"['brute force', 'data structures', 'dp', 'math', 'number theory']",5218
1561,C,Deep Down Below,PROGRAMMING,1300.0,"['binary search', 'greedy', 'sortings']",12796
1561,A,Simply Strange Sort,PROGRAMMING,800.0,"['brute force', 'implementation', 'sortings']",16311
1560,F2,Nearest Beautiful Number (hard version),PROGRAMMING,2100.0,"['bitmasks', 'brute force', 'constructive algorithms', 'dfs and similar', 'dp', 'greedy']",4041
1560,F1,Nearest Beautiful Number (easy version),PROGRAMMING,1900.0,"['binary search', 'bitmasks', 'brute force', 'constructive algorithms', 'dfs and similar', 'greedy']",5671
1560,E,Polycarp and String Transformation,PROGRAMMING,1800.0,"['binary search', 'implementation', 'sortings', 'strings']",7341
1560,D,Make a Power of Two,PROGRAMMING,1300.0,"['greedy', 'math', 'strings']",17044
1560,C,Infinity Table,PROGRAMMING,800.0,"['implementation', 'math']",25564
1560,B,Who's Opposite?,PROGRAMMING,800.0,['math'],33551
1560,A,Dislike of Threes,PROGRAMMING,800.0,['implementation'],51589
1559,E,Mocha and Stars,PROGRAMMING,2200.0,"['combinatorics', 'dp', 'fft', 'math', 'number theory']",2148
1559,D2,Mocha and Diana (Hard Version),PROGRAMMING,2500.0,"['brute force', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'trees', 'two pointers']",2448
1559,D1,Mocha and Diana (Easy Version),PROGRAMMING,1400.0,"['brute force', 'constructive algorithms', 'dsu', 'graphs', 'greedy', 'trees']",12717
1559,C,Mocha and Hiking,PROGRAMMING,1200.0,"['constructive algorithms', 'graphs']",18916
1559,B,Mocha and Red and Blue,PROGRAMMING,900.0,"['dp', 'greedy']",21423
1559,A,Mocha and Math,PROGRAMMING,900.0,"['bitmasks', 'constructive algorithms', 'math']",26324
1558,F,Strange Sort,PROGRAMMING,3300.0,"['data structures', 'sortings']",290
1558,E,Down Below,PROGRAMMING,3000.0,"['binary search', 'dfs and similar', 'graphs', 'greedy', 'meet-in-the-middle', 'shortest paths']",386
1558,D,Top-Notch Insertions,PROGRAMMING,2600.0,"['combinatorics', 'data structures']",899
1558,C,Bottom-Tier Reversals,PROGRAMMING,2000.0,"['constructive algorithms', 'greedy']",3008
1558,B,Up the Strip,PROGRAMMING,1900.0,"['brute force', 'dp', 'math', 'number theory', 'two pointers']",4464
1558,A,Charmed by the Game,PROGRAMMING,1300.0,"['brute force', 'math']",10789
1557,E,Assiut Chess,PROGRAMMING,2800.0,"['brute force', 'constructive algorithms', 'interactive']",671
1557,D,Ezzat and Grid,PROGRAMMING,2200.0,"['data structures', 'dp', 'greedy']",2383
1557,C,Moamen and XOR,PROGRAMMING,1700.0,"['bitmasks', 'combinatorics', 'dp', 'math', 'matrices']",8024
1557,B,Moamen and k-subarrays,PROGRAMMING,1100.0,"['greedy', 'sortings']",22132
1557,A,Ezzat and Two Subsequences,PROGRAMMING,800.0,"['brute force', 'math', 'sortings']",26855
1556,H,DIY Tree,PROGRAMMING,3300.0,"['graphs', 'greedy', 'math', 'probabilities']",290
1556,G,Gates to Another World,PROGRAMMING,3300.0,"['bitmasks', 'data structures', 'dsu', 'two pointers']",272
1556,F,Sports Betting,PROGRAMMING,2500.0,"['bitmasks', 'combinatorics', 'dp', 'graphs', 'math', 'probabilities']",1101
1556,E,Equilibrium,PROGRAMMING,2200.0,"['data structures', 'dp', 'greedy']",2459
1556,D,Take a Guess,PROGRAMMING,1800.0,"['bitmasks', 'constructive algorithms', 'interactive', 'math']",6095
1556,C,Compressed Bracket Sequence,PROGRAMMING,1800.0,"['brute force', 'implementation']",5516
1556,B,Take Your Places!,PROGRAMMING,1300.0,['implementation'],12217
1556,A,A Variety of Operations,PROGRAMMING,800.0,['math'],17784
1555,F,Good Graph,PROGRAMMING,2700.0,"['data structures', 'dsu', 'graphs', 'trees']",787
1555,E,Boring Segments,PROGRAMMING,2100.0,"['data structures', 'sortings', 'trees', 'two pointers']",3714
1555,D,Say No to Palindromes,PROGRAMMING,1600.0,"['brute force', 'constructive algorithms', 'dp', 'strings']",11214
1555,C,Coin Rows,PROGRAMMING,1300.0,"['brute force', 'constructive algorithms', 'dp', 'implementation']",19866
1555,B,Two Tables,PROGRAMMING,1300.0,['brute force'],15163
1555,A,PizzaForces,PROGRAMMING,900.0,"['brute force', 'math']",26232
1554,E,You,PROGRAMMING,2600.0,"['dfs and similar', 'dp', 'math', 'number theory']",1123
1554,D,Diane,PROGRAMMING,1800.0,"['constructive algorithms', 'greedy', 'strings']",8716
1554,C,Mikasa,PROGRAMMING,1800.0,"['binary search', 'bitmasks', 'greedy', 'implementation']",8177
1554,B,Cobb,PROGRAMMING,1700.0,"['bitmasks', 'brute force', 'greedy', 'math']",12022
1554,A,Cherry,PROGRAMMING,800.0,['greedy'],27737
1553,I,Stairs,PROGRAMMING,3400.0,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math']",180
1553,H,XOR and Distance,PROGRAMMING,2900.0,"['bitmasks', 'divide and conquer', 'trees']",631
1553,G,Common Divisor Graph,PROGRAMMING,2700.0,"['brute force', 'constructive algorithms', 'dsu', 'graphs', 'hashing', 'math', 'number theory']",924
1553,F,Pairwise Modulo,PROGRAMMING,2300.0,"['data structures', 'math']",2012
1553,E,Permutation Shift,PROGRAMMING,2100.0,"['brute force', 'combinatorics', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'math']",3118
1553,D,Backspace,PROGRAMMING,1500.0,"['dp', 'greedy', 'strings', 'two pointers']",12736
1553,C,Penalty,PROGRAMMING,1200.0,"['bitmasks', 'brute force', 'dp', 'greedy']",16655
1553,B,Reverse String,PROGRAMMING,1300.0,"['brute force', 'dp', 'hashing', 'implementation', 'strings']",13447
1553,A,Digits Sum,PROGRAMMING,800.0,"['math', 'number theory']",28883
1552,I,Organizing a Music Festival,PROGRAMMING,3400.0,"['dfs and similar', 'math']",117
1552,H,Guess the Perimeter,PROGRAMMING,3300.0,"['binary search', 'interactive', 'number theory']",272
1552,G,A Serious Referee,PROGRAMMING,3000.0,"['bitmasks', 'brute force', 'dfs and similar', 'sortings']",424
1552,F,Telepanting,PROGRAMMING,2200.0,"['binary search', 'data structures', 'dp', 'sortings']",2699
1552,E,Colors and Intervals,PROGRAMMING,2300.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings']",1722
1552,D,Array Differentiation,PROGRAMMING,1800.0,"['bitmasks', 'brute force', 'constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'math']",6447
1552,C,Maximize the Intersections,PROGRAMMING,1800.0,"['combinatorics', 'constructive algorithms', 'geometry', 'greedy', 'sortings']",5646
1552,B,Running for Gold,PROGRAMMING,1500.0,"['combinatorics', 'graphs', 'greedy', 'sortings']",14406
1552,A,Subsequence Permutation,PROGRAMMING,800.0,"['sortings', 'strings']",23057
1551,F,Equidistant Vertices,PROGRAMMING,2200.0,"['brute force', 'combinatorics', 'dfs and similar', 'dp', 'trees']",1666
1551,E,Fixed Points,PROGRAMMING,2000.0,"['binary search', 'brute force', 'dp']",3518
1551,D2,Domino (hard version),PROGRAMMING,2100.0,"['constructive algorithms', 'implementation', 'math']",2559
1551,D1,Domino (easy version),PROGRAMMING,1700.0,"['constructive algorithms', 'math']",6605
1551,C,Interesting Story,PROGRAMMING,1500.0,"['greedy', 'sortings', 'strings']",12264
1551,B2,Wonderful Coloring - 2,PROGRAMMING,1400.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy']",14506
1551,B1,Wonderful Coloring - 1,PROGRAMMING,800.0,"['greedy', 'strings']",27874
1551,A,Polycarp and Coins,PROGRAMMING,800.0,"['greedy', 'math']",45198
1550,F,Jumping Around,PROGRAMMING,2700.0,"['binary search', 'data structures', 'divide and conquer', 'dp', 'dsu', 'graphs', 'shortest paths']",551
1550,E,Stringforces,PROGRAMMING,2500.0,"['binary search', 'bitmasks', 'brute force', 'dp', 'strings', 'two pointers']",1348
1550,D,Excellent Arrays,PROGRAMMING,2300.0,"['binary search', 'combinatorics', 'constructive algorithms', 'implementation', 'math', 'sortings', 'two pointers']",1735
1550,C,Manhattan Subarrays,PROGRAMMING,1700.0,"['brute force', 'geometry', 'greedy', 'implementation']",9609
1550,B,Maximum Cost Deletion,PROGRAMMING,1000.0,"['greedy', 'math']",24739
1550,A,Find The Array,PROGRAMMING,800.0,"['greedy', 'math']",27031
1549,B,Gregor and the Pawn Game,PROGRAMMING,800.0,"['dfs and similar', 'dp', 'flows', 'graph matchings', 'graphs', 'greedy', 'implementation']",23144
1549,A,Gregor and Cryptography,PROGRAMMING,800.0,"['math', 'number theory']",29755
1548,E,Gregor and the Two Painters,PROGRAMMING,3400.0,"['data structures', 'divide and conquer', 'graphs', 'greedy', 'math']",310
1548,D2,Gregor and the Odd Cows (Hard),PROGRAMMING,3300.0,"['brute force', 'geometry', 'math', 'number theory']",230
1548,D1,Gregor and the Odd Cows (Easy),PROGRAMMING,2300.0,"['bitmasks', 'geometry', 'math', 'number theory']",1394
1548,C,The Three Little Pigs,PROGRAMMING,2500.0,"['combinatorics', 'dp', 'fft', 'math']",1684
1548,B,Integers Have Friends,PROGRAMMING,1800.0,"['binary search', 'data structures', 'divide and conquer', 'math', 'number theory', 'two pointers']",8795
1548,A,Web of Lies,PROGRAMMING,1400.0,"['brute force', 'graphs', 'greedy']",15513
1547,G,How Many Paths?,PROGRAMMING,2100.0,"['dfs and similar', 'dp', 'graphs', 'trees']",2640
1547,F,Array Stabilization (GCD version),PROGRAMMING,1900.0,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'number theory', 'two pointers']",5168
1547,E,Air Conditioners,PROGRAMMING,1500.0,"['data structures', 'dp', 'implementation', 'shortest paths', 'sortings', 'two pointers']",12950
1547,D,Co-growing Sequence,PROGRAMMING,1300.0,"['bitmasks', 'constructive algorithms', 'greedy']",15232
1547,C,Pair Programming,PROGRAMMING,1100.0,"['greedy', 'two pointers']",21224
1547,B,Alphabetical Strings,PROGRAMMING,800.0,"['greedy', 'implementation', 'strings']",25302
1547,A,Shortest Path with Obstacle,PROGRAMMING,800.0,"['implementation', 'math']",28959
1546,B,AquaMoon and Stolen String,PROGRAMMING,1200.0,"['interactive', 'math']",12566
1546,A,AquaMoon and Two Arrays,PROGRAMMING,800.0,"['brute force', 'greedy']",17940
1545,F,AquaMoon and Potatoes,PROGRAMMING,3500.0,"['brute force', 'data structures', 'dp']",90
1545,E2,AquaMoon and Time Stop (hard version),PROGRAMMING,3500.0,"['data structures', 'dp']",72
1545,E1,AquaMoon and Time Stop (easy version),PROGRAMMING,3500.0,"['data structures', 'dp']",66
1545,D,AquaMoon and Wrong Coordinate,PROGRAMMING,3000.0,"['constructive algorithms', 'interactive', 'math']",429
1545,C,AquaMoon and Permutations,PROGRAMMING,2800.0,"['2-sat', 'brute force', 'combinatorics', 'constructive algorithms', 'graph matchings', 'graphs']",539
1545,B,AquaMoon and Chess,PROGRAMMING,1900.0,"['combinatorics', 'math']",5445
1545,A,AquaMoon and Strange Sort,PROGRAMMING,1500.0,['sortings'],13172
1543,E,The Final Pursuit,PROGRAMMING,2700.0,"['bitmasks', 'constructive algorithms', 'divide and conquer', 'graphs', 'greedy', 'math']",379
1543,D2,RPD and Rap Sheet (Hard Version),PROGRAMMING,2200.0,"['brute force', 'constructive algorithms', 'interactive', 'math']",1884
1543,D1,RPD and Rap Sheet (Easy Version),PROGRAMMING,1700.0,"['bitmasks', 'constructive algorithms', 'interactive', 'math']",7263
1543,C,Need for Pink Slips,PROGRAMMING,1900.0,"['bitmasks', 'brute force', 'dfs and similar', 'implementation', 'math', 'probabilities']",5041
1543,B,Customising the Track,PROGRAMMING,900.0,"['combinatorics', 'greedy', 'math']",22035
1543,A,Exciting Bets,PROGRAMMING,900.0,"['greedy', 'math', 'number theory']",24800
1542,E2,Abnormal Permutation Pairs (hard version),PROGRAMMING,2700.0,"['combinatorics', 'dp', 'fft', 'math']",743
1542,E1,Abnormal Permutation Pairs (easy version),PROGRAMMING,2400.0,"['combinatorics', 'dp', 'fft', 'math']",1121
1542,D,Priority Queue,PROGRAMMING,2200.0,"['combinatorics', 'dp', 'implementation', 'math', 'ternary search']",2455
1542,C,Strange Function,PROGRAMMING,1600.0,"['math', 'number theory']",12854
1542,B,Plus and Multiply,PROGRAMMING,1500.0,"['constructive algorithms', 'math', 'number theory']",20752
1542,A,Odd Set,PROGRAMMING,800.0,['math'],39746
1541,B,Pleasant Pairs,PROGRAMMING,1200.0,"['brute force', 'implementation', 'math', 'number theory']",24541
1541,A,Pretty Permutations,PROGRAMMING,800.0,"['constructive algorithms', 'greedy', 'implementation']",28335
1540,E,Tasty Dishes,PROGRAMMING,3500.0,"['math', 'matrices']",77
1540,D,Inverse Inversions,PROGRAMMING,3200.0,"['binary search', 'brute force', 'data structures']",236
1540,C2,Converging Array (Hard Version),PROGRAMMING,2900.0,"['dp', 'math']",410
1540,C1,Converging Array (Easy Version),PROGRAMMING,2700.0,"['dp', 'math']",552
1540,B,Tree Array,PROGRAMMING,2300.0,"['brute force', 'combinatorics', 'dp', 'graphs', 'math', 'probabilities', 'trees']",2394
1540,A,Great Graphs,PROGRAMMING,1400.0,"['constructive algorithms', 'graphs', 'greedy', 'shortest paths', 'sortings']",13309
1539,F,Strange Array,PROGRAMMING,2600.0,"['data structures', 'greedy', 'sortings']",802
1539,E,Game with Cards,PROGRAMMING,2500.0,"['binary search', 'constructive algorithms', 'data structures', 'dp', 'greedy', 'implementation']",871
1539,D,PriceFixed,PROGRAMMING,1600.0,"['binary search', 'greedy', 'implementation', 'sortings', 'two pointers']",10873
1539,C,Stable Groups,PROGRAMMING,1200.0,"['greedy', 'sortings']",19940
1539,B,Love Song,PROGRAMMING,800.0,"['dp', 'implementation', 'strings']",23006
1539,A,Contest Start,PROGRAMMING,1000.0,"['combinatorics', 'geometry', 'greedy', 'math']",19140
1538,G,Gift Set,PROGRAMMING,2100.0,"['binary search', 'greedy', 'math', 'ternary search']",4170
1538,F,Interesting Function,PROGRAMMING,1500.0,"['binary search', 'dp', 'math', 'number theory']",17282
1538,E,Funny Substrings,PROGRAMMING,2100.0,"['data structures', 'hashing', 'implementation', 'matrices', 'strings']",2695
1538,D,Another Problem About Dividing Numbers,PROGRAMMING,1700.0,"['constructive algorithms', 'math', 'number theory']",12431
1538,C,Number of Pairs,PROGRAMMING,1300.0,"['binary search', 'data structures', 'math', 'two pointers']",25258
1538,B,Friends and Candies,PROGRAMMING,800.0,"['greedy', 'math']",30243
1538,A,Stone Game,PROGRAMMING,800.0,"['brute force', 'dp', 'greedy']",34470
